"","SDG","Estimate","Std.Error","Demographic","Year","Data","District","Direction","Label","Order","SDG_Achievement"
"8204","underweight",22.52,0.0569963664051196,"POOREST","2015","DHS","NYANZA",1,"Underweight",4,77.48
"8205","underweight",16.35,0.0257671675162365,"POORER","2015","DHS","NYANZA",1,"Underweight",4,83.65
"8206","underweight",7.77,0.0457422457154817,"MIDDLE","2015","DHS","NYANZA",1,"Underweight",4,92.23
"8207","underweight",12.09,0.0377582037547419,"RICHER","2015","DHS","NYANZA",1,"Underweight",4,87.91
"8208","underweight",16.2,0.0505506864712133,"RICHEST","2015","DHS","NYANZA",1,"Underweight",4,83.8
"8209","overweight",1.14,0.00293576566660111,"TOTAL","2015","DHS","NYANZA",1,"Overweight",5,98.86
"8210","overweight",2.28,0.00561558545274117,"FEMALE","2015","DHS","NYANZA",1,"Overweight",5,97.72
"8211","overweight",0,0,"MALE","2015","DHS","NYANZA",1,"Overweight",5,100
"8212","overweight",8.18,0.00502391330557164,"URBAN","2015","DHS","NYANZA",1,"Overweight",5,91.82
"8213","overweight",0.34,0.00329680691161079,"RURAL","2015","DHS","NYANZA",1,"Overweight",5,99.66
"8214","overweight",0,0,"POOREST","2015","DHS","NYANZA",1,"Overweight",5,100
"8215","overweight",0,0,"POORER","2015","DHS","NYANZA",1,"Overweight",5,100
"8216","overweight",4.72,0.0320226001468274,"MIDDLE","2015","DHS","NYANZA",1,"Overweight",5,95.28
"8217","overweight",0,0,"RICHER","2015","DHS","NYANZA",1,"Overweight",5,100
"8218","overweight",3.04,0.0275332040506343,"RICHEST","2015","DHS","NYANZA",1,"Overweight",5,96.96
"8219","bednet",85.48,0.0242969020789234,"TOTAL","2015","DHS","NYANZA",2,"Use Bednets",11,85.48
"8220","bednet",84.6,0.0231203106945179,"MALE","2015","DHS","NYANZA",2,"Use Bednets",11,84.6
"8221","bednet",86.23,0.026321793653312,"FEMALE","2015","DHS","NYANZA",2,"Use Bednets",11,86.23
"8222","bednet",90.99,0.0199953194574018,"URBAN","2015","DHS","NYANZA",2,"Use Bednets",11,90.99
"8223","bednet",84.98,0.0265898195831118,"RURAL","2015","DHS","NYANZA",2,"Use Bednets",11,84.98
"8224","bednet",76.84,0.0531888067689181,"POOREST","2015","DHS","NYANZA",2,"Use Bednets",11,76.84
"8225","bednet",82.78,0.0455225502523053,"POORER","2015","DHS","NYANZA",2,"Use Bednets",11,82.78
"8226","bednet",89.04,0.04780171376559,"MIDDLE","2015","DHS","NYANZA",2,"Use Bednets",11,89.04
"8227","bednet",95.12,0.0318836541229315,"RICHER","2015","DHS","NYANZA",2,"Use Bednets",11,95.12
"8228","bednet",97.78,0.00731083545487777,"RICHEST","2015","DHS","NYANZA",2,"Use Bednets",11,97.78
"8229","one.or.more.antenatal",97.88,0.0129124032692099,"TOTAL","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,97.88
"8230","one.or.more.antenatal",97.9,0.0141577743589581,"MALE","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,97.9
"8231","one.or.more.antenatal",97.85,0.0157529405264466,"FEMALE","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,97.85
"8232","one.or.more.antenatal",100,0,"URBAN","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,100
"8233","one.or.more.antenatal",97.72,0.0139468863419857,"RURAL","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,97.72
"8234","one.or.more.antenatal",96.25,0.0291312581334009,"POOREST","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,96.25
"8235","one.or.more.antenatal",97.36,0.0257742844766901,"POORER","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,97.36
"8236","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,100
"8237","one.or.more.antenatal",100,0,"RICHER","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,100
"8238","one.or.more.antenatal",100,0,"RICHEST","2015","DHS","NYANZA",2,"One or More Antenatal Visits",15,100
"8239","four.antenatal",57.84,0.0581955267109972,"TOTAL","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,57.84
"8240","four.antenatal",55.29,0.0791698393954161,"MALE","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,55.29
"8241","four.antenatal",60.73,0.0637288979242089,"FEMALE","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,60.73
"8242","four.antenatal",41.19,0.231366031209699,"URBAN","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,41.19
"8243","four.antenatal",59.1,0.0586398635957996,"RURAL","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,59.1
"8244","four.antenatal",57.88,0.0906518290428225,"POOREST","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,57.88
"8245","four.antenatal",63.33,0.0746099029485309,"POORER","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,63.33
"8246","four.antenatal",55.21,0.0747624399181822,"MIDDLE","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,55.21
"8247","four.antenatal",56.69,0.135234126248714,"RICHER","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,56.69
"8248","four.antenatal",46.14,0.179932655784355,"RICHEST","2015","DHS","NYANZA",2,"Four Antenatal Visits",16,46.14
"8249","met.need.contraceptive",66.66,0.0449048207032445,"TOTAL","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,66.66
"8250","met.need.contraceptive",75.75,0.190950603068761,"URBAN","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,75.75
"8251","met.need.contraceptive",66.05,0.0469647805882502,"RURAL","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,66.05
"8252","met.need.contraceptive",56.85,0.0576246759446949,"POOREST","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,56.85
"8253","met.need.contraceptive",65.76,0.0828352610915992,"POORER","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,65.76
"8254","met.need.contraceptive",78.57,0.0927340872762118,"MIDDLE","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,78.57
"8255","met.need.contraceptive",68.78,0.0731877436758247,"RICHER","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,68.78
"8256","met.need.contraceptive",88.48,0.0941695348768683,"RICHEST","2015","DHS","NYANZA",2,"Met Need for Contraceptive",17,88.48
"8257","skilled.delivery",85.02,0.035882748733417,"TOTAL","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,85.02
"8258","skilled.delivery",86.35,0.0352602478672972,"MALE","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,86.35
"8259","skilled.delivery",83.68,0.0425508140874648,"FEMALE","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,83.68
"8260","skilled.delivery",95.47,0.0454537796974523,"URBAN","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,95.47
"8261","skilled.delivery",84.36,0.038027564656449,"RURAL","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,84.36
"8262","skilled.delivery",82.27,0.0487272651991851,"POOREST","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,82.27
"8263","skilled.delivery",80.52,0.0463999052449102,"POORER","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,80.52
"8264","skilled.delivery",90.84,0.043941047751861,"MIDDLE","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,90.84
"8265","skilled.delivery",89.4,0.0606352501315086,"RICHER","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,89.4
"8266","skilled.delivery",100,0,"RICHEST","2015","DHS","NYANZA",2,"Skilled Individual at Delivery of Child",NA,100
"8267","mal.nourished.children",28.61,0.0426189770533752,"TOTAL","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,71.39
"8268","mal.nourished.children",36.54,0.0438069261965349,"MALE","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,63.46
"8269","mal.nourished.children",20.75,0.0587193159023445,"FEMALE","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,79.25
"8270","mal.nourished.children",26.38,0.0544587764858861,"URBAN","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,73.62
"8271","mal.nourished.children",33.84,0.0538060416296067,"RURAL","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,66.16
"8272","mal.nourished.children",59.71,0.107175043741637,"POOREST","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,40.29
"8273","mal.nourished.children",44.77,0.110936343284044,"POORER","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,55.23
"8274","mal.nourished.children",25.7,0.065915975580201,"MIDDLE","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,74.3
"8275","mal.nourished.children",26.34,0.105234619427988,"RICHER","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,73.66
"8276","mal.nourished.children",26.53,0.0378612507739089,"RICHEST","2015","DHS","NYARUGENGE",1,"Under 5 Malnutrition",3,73.47
"8277","underweight",9.68,0.0132530580017378,"TOTAL","2015","DHS","NYARUGENGE",1,"Underweight",4,90.32
"8278","underweight",5.48,0.0164024216874652,"FEMALE","2015","DHS","NYARUGENGE",1,"Underweight",4,94.52
"8279","underweight",13.91,0.0245653306773683,"MALE","2015","DHS","NYARUGENGE",1,"Underweight",4,86.09
"8280","underweight",11.19,0.0150530291075389,"URBAN","2015","DHS","NYARUGENGE",1,"Underweight",4,88.81
"8281","underweight",4.63,0.0242040314112048,"RURAL","2015","DHS","NYARUGENGE",1,"Underweight",4,95.37
"8282","underweight",0,0,"POOREST","2015","DHS","NYARUGENGE",1,"Underweight",4,100
"8283","underweight",0,0,"POORER","2015","DHS","NYARUGENGE",1,"Underweight",4,100
"8284","underweight",5.34,0.0501704109602175,"MIDDLE","2015","DHS","NYARUGENGE",1,"Underweight",4,94.66
"8285","underweight",11.82,0.0473321872984823,"RICHER","2015","DHS","NYARUGENGE",1,"Underweight",4,88.18
"8286","underweight",10.77,0.016704982498959,"RICHEST","2015","DHS","NYARUGENGE",1,"Underweight",4,89.23
"8287","overweight",6.25,0.00973853589420191,"TOTAL","2015","DHS","NYARUGENGE",1,"Overweight",5,93.75
"8288","overweight",11.63,0.0162142897511689,"FEMALE","2015","DHS","NYARUGENGE",1,"Overweight",5,88.37
"8289","overweight",0.82,0.00490979092303521,"MALE","2015","DHS","NYARUGENGE",1,"Overweight",5,99.18
"8290","overweight",7.66,0.01255988003388,"URBAN","2015","DHS","NYARUGENGE",1,"Overweight",5,92.34
"8291","overweight",1.5,0.00939300405348227,"RURAL","2015","DHS","NYARUGENGE",1,"Overweight",5,98.5
"8292","overweight",0,0,"POOREST","2015","DHS","NYARUGENGE",1,"Overweight",5,100
"8293","overweight",4.49,0.0412702453791142,"POORER","2015","DHS","NYARUGENGE",1,"Overweight",5,95.51
"8294","overweight",0,0,"MIDDLE","2015","DHS","NYARUGENGE",1,"Overweight",5,100
"8295","overweight",1.55,0.0160274329347756,"RICHER","2015","DHS","NYARUGENGE",1,"Overweight",5,98.45
"8296","overweight",7.96,0.0121192923900253,"RICHEST","2015","DHS","NYARUGENGE",1,"Overweight",5,92.04
"8297","bednet",91.12,0.021080917353917,"TOTAL","2015","DHS","NYARUGENGE",2,"Use Bednets",11,91.12
"8298","bednet",88.69,0.024345730051632,"MALE","2015","DHS","NYARUGENGE",2,"Use Bednets",11,88.69
"8299","bednet",93.39,0.0180425332489666,"FEMALE","2015","DHS","NYARUGENGE",2,"Use Bednets",11,93.39
"8300","bednet",91.1,0.0258848047452669,"URBAN","2015","DHS","NYARUGENGE",2,"Use Bednets",11,91.1
"8301","bednet",91.2,0.0333324657881868,"RURAL","2015","DHS","NYARUGENGE",2,"Use Bednets",11,91.2
"8302","bednet",76.72,0.10096054224791,"POOREST","2015","DHS","NYARUGENGE",2,"Use Bednets",11,76.72
"8303","bednet",86.52,0.0380530388960283,"POORER","2015","DHS","NYARUGENGE",2,"Use Bednets",11,86.52
"8304","bednet",89.46,0.0520859467652192,"MIDDLE","2015","DHS","NYARUGENGE",2,"Use Bednets",11,89.46
"8305","bednet",93.8,0.0348345459202081,"RICHER","2015","DHS","NYARUGENGE",2,"Use Bednets",11,93.8
"8306","bednet",92.04,0.0217567187843419,"RICHEST","2015","DHS","NYARUGENGE",2,"Use Bednets",11,92.04
"8307","one.or.more.antenatal",98.52,0.00976495364322953,"TOTAL","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,98.52
"8308","one.or.more.antenatal",98.36,0.0110145951382125,"MALE","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,98.36
"8309","one.or.more.antenatal",98.68,0.0100098370192688,"FEMALE","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,98.68
"8310","one.or.more.antenatal",97.92,0.0137446957574641,"URBAN","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,97.92
"8311","one.or.more.antenatal",100,0,"RURAL","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,100
"8312","one.or.more.antenatal",100,3.73111688253695e-17,"POOREST","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,100
"8313","one.or.more.antenatal",100,0,"POORER","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,100
"8314","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,100
"8315","one.or.more.antenatal",100,0,"RICHER","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,100
"8316","one.or.more.antenatal",97.8,0.0146507331828566,"RICHEST","2015","DHS","NYARUGENGE",2,"One or More Antenatal Visits",15,97.8
"8317","four.antenatal",25.95,0.0360931029437811,"TOTAL","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,25.95
"8318","four.antenatal",24.61,0.0544483149667248,"MALE","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,24.61
"8319","four.antenatal",27.29,0.0361747638281392,"FEMALE","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,27.29
"8320","four.antenatal",26.79,0.045080566387919,"URBAN","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,26.79
"8321","four.antenatal",23.84,0.0567430106454522,"RURAL","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,23.84
"8322","four.antenatal",14.46,0.0419761407426945,"POOREST","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,14.46
"8323","four.antenatal",34.98,0.108312805237246,"POORER","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,34.98
"8324","four.antenatal",20.64,0.0973142273364758,"MIDDLE","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,20.64
"8325","four.antenatal",20.6,0.065446988632549,"RICHER","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,20.6
"8326","four.antenatal",27.9,0.0416491924263172,"RICHEST","2015","DHS","NYARUGENGE",2,"Four Antenatal Visits",16,27.9
"8327","met.need.contraceptive",71.77,0.0313390235543991,"TOTAL","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,71.77
"8328","met.need.contraceptive",72.04,0.0318767163839575,"URBAN","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,72.04
"8329","met.need.contraceptive",71.04,0.0786010425776342,"RURAL","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,71.04
"8330","met.need.contraceptive",74.19,0.207009664508872,"POOREST","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,74.19
"8331","met.need.contraceptive",75.25,0.111338454550569,"POORER","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,75.25
"8332","met.need.contraceptive",63.24,0.114028872083668,"MIDDLE","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,63.24
"8333","met.need.contraceptive",80.45,0.0417361117828129,"RICHER","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,80.45
"8334","met.need.contraceptive",70.47,0.030924572537351,"RICHEST","2015","DHS","NYARUGENGE",2,"Met Need for Contraceptive",17,70.47
"8335","skilled.delivery",91.78,0.0183212059444474,"TOTAL","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,91.78
"8336","skilled.delivery",94.12,0.0173716269061973,"MALE","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,94.12
"8337","skilled.delivery",89.51,0.0264598440864527,"FEMALE","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,89.51
"8338","skilled.delivery",93.72,0.0205161040894814,"URBAN","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,93.72
"8339","skilled.delivery",87.54,0.0423036259127301,"RURAL","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,87.54
"8340","skilled.delivery",83.08,0.108236375079713,"POOREST","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,83.08
"8341","skilled.delivery",79.23,0.0525566639166732,"POORER","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,79.23
"8342","skilled.delivery",83.95,0.0809137451614338,"MIDDLE","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,83.95
"8343","skilled.delivery",82.04,0.0700309546355702,"RICHER","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,82.04
"8344","skilled.delivery",96.77,0.0124951113005357,"RICHEST","2015","DHS","NYARUGENGE",2,"Skilled Individual at Delivery of Child",NA,96.77
"8345","mal.nourished.children",42.39,0.0450866599105736,"TOTAL","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,57.61
"8346","mal.nourished.children",49.29,0.102809746666564,"MALE","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,50.71
"8347","mal.nourished.children",33.13,0.0549567518496113,"FEMALE","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,66.87
"8348","mal.nourished.children",27.58,0.03562452741171,"URBAN","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,72.42
"8349","mal.nourished.children",42.6,0.0457348337817773,"RURAL","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,57.4
"8350","mal.nourished.children",53.93,0.0734399700694906,"POOREST","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,46.07
"8351","mal.nourished.children",57.39,0.095317390573293,"POORER","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,42.61
"8352","mal.nourished.children",24.47,0.0823725134034169,"MIDDLE","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,75.53
"8353","mal.nourished.children",29.4,0.12241426373958,"RICHER","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,70.6
"8354","mal.nourished.children",19.4,0.102603949272602,"RICHEST","2015","DHS","NYARUGURU",1,"Under 5 Malnutrition",3,80.6
"8355","underweight",19.32,0.0271801408269981,"TOTAL","2015","DHS","NYARUGURU",1,"Underweight",4,80.68
"8356","underweight",9.94,0.015989633301567,"FEMALE","2015","DHS","NYARUGURU",1,"Underweight",4,90.06
"8357","underweight",29.85,0.0490367689114099,"MALE","2015","DHS","NYARUGURU",1,"Underweight",4,70.15
"8358","underweight",12.33,0.109668300265717,"URBAN","2015","DHS","NYARUGURU",1,"Underweight",4,87.67
"8359","underweight",19.46,0.0275759653798948,"RURAL","2015","DHS","NYARUGURU",1,"Underweight",4,80.54
"8360","underweight",21.77,0.0717288315773579,"POOREST","2015","DHS","NYARUGURU",1,"Underweight",4,78.23
"8361","underweight",15.46,0.0402730312844719,"POORER","2015","DHS","NYARUGURU",1,"Underweight",4,84.54
"8362","underweight",22.53,0.0336643347414624,"MIDDLE","2015","DHS","NYARUGURU",1,"Underweight",4,77.47
"8363","underweight",23.07,0.095748708509752,"RICHER","2015","DHS","NYARUGURU",1,"Underweight",4,76.93
"8364","underweight",8.01,0.0529740606642821,"RICHEST","2015","DHS","NYARUGURU",1,"Underweight",4,91.99
"8365","overweight",0.84,0.00494897998392778,"TOTAL","2015","DHS","NYARUGURU",1,"Overweight",5,99.16
"8366","overweight",0.96,0.00730439570945847,"FEMALE","2015","DHS","NYARUGURU",1,"Overweight",5,99.04
"8367","overweight",0.71,0.00704903946711981,"MALE","2015","DHS","NYARUGURU",1,"Overweight",5,99.29
"8368","overweight",0,0,"URBAN","2015","DHS","NYARUGURU",1,"Overweight",5,100
"8369","overweight",0.86,0.00505145463543706,"RURAL","2015","DHS","NYARUGURU",1,"Overweight",5,99.14
"8370","overweight",1.88,0.0185371460062567,"POOREST","2015","DHS","NYARUGURU",1,"Overweight",5,98.12
"8371","overweight",1.13,0.01105302457311,"POORER","2015","DHS","NYARUGURU",1,"Overweight",5,98.87
"8372","overweight",0,0,"MIDDLE","2015","DHS","NYARUGURU",1,"Overweight",5,100
"8373","overweight",0,0,"RICHER","2015","DHS","NYARUGURU",1,"Overweight",5,100
"8374","overweight",2.34,0.0225410936056759,"RICHEST","2015","DHS","NYARUGURU",1,"Overweight",5,97.66
"8375","bednet",77.34,0.0590317176288853,"TOTAL","2015","DHS","NYARUGURU",2,"Use Bednets",11,77.34
"8376","bednet",76.61,0.0573192252959914,"MALE","2015","DHS","NYARUGURU",2,"Use Bednets",11,76.61
"8377","bednet",78.02,0.0631310388264656,"FEMALE","2015","DHS","NYARUGURU",2,"Use Bednets",11,78.02
"8378","bednet",86.41,0.0540406602373934,"URBAN","2015","DHS","NYARUGURU",2,"Use Bednets",11,86.41
"8379","bednet",77.18,0.0600291140921266,"RURAL","2015","DHS","NYARUGURU",2,"Use Bednets",11,77.18
"8380","bednet",63.04,0.0729797327147709,"POOREST","2015","DHS","NYARUGURU",2,"Use Bednets",11,63.04
"8381","bednet",73.19,0.0927091438626075,"POORER","2015","DHS","NYARUGURU",2,"Use Bednets",11,73.19
"8382","bednet",83.44,0.048706905375553,"MIDDLE","2015","DHS","NYARUGURU",2,"Use Bednets",11,83.44
"8383","bednet",90.43,0.0527990922196403,"RICHER","2015","DHS","NYARUGURU",2,"Use Bednets",11,90.43
"8384","bednet",98.01,0.00859646892688583,"RICHEST","2015","DHS","NYARUGURU",2,"Use Bednets",11,98.01
"8385","one.or.more.antenatal",99.42,0.00587171890525147,"TOTAL","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,99.42
"8386","one.or.more.antenatal",98.85,0.0113973707658293,"MALE","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,98.85
"8387","one.or.more.antenatal",100,0,"FEMALE","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8388","one.or.more.antenatal",100,0,"URBAN","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8389","one.or.more.antenatal",99.41,0.00596274362982299,"RURAL","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,99.41
"8390","one.or.more.antenatal",100,1.51584792098414e-17,"POOREST","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8391","one.or.more.antenatal",98.03,0.0193170438495809,"POORER","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,98.03
"8392","one.or.more.antenatal",100,0,"MIDDLE","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8393","one.or.more.antenatal",100,0,"RICHER","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8394","one.or.more.antenatal",100,0,"RICHEST","2015","DHS","NYARUGURU",2,"One or More Antenatal Visits",15,100
"8395","four.antenatal",39.78,0.0470387949518196,"TOTAL","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,39.78
"8396","four.antenatal",47.17,0.0492791990152657,"MALE","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,47.17
"8397","four.antenatal",32.17,0.0597549936766933,"FEMALE","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,32.17
"8398","four.antenatal",45.81,0.156113570227845,"URBAN","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,45.81
"8399","four.antenatal",39.69,0.047693037704241,"RURAL","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,39.69
"8400","four.antenatal",29.61,0.072344101749123,"POOREST","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,29.61
"8401","four.antenatal",41.67,0.0818451097434651,"POORER","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,41.67
"8402","four.antenatal",43.97,0.0891728049414002,"MIDDLE","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,43.97
"8403","four.antenatal",41.62,0.115106203648535,"RICHER","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,41.62
"8404","four.antenatal",74.98,0.181284746891044,"RICHEST","2015","DHS","NYARUGURU",2,"Four Antenatal Visits",16,74.98
"8405","met.need.contraceptive",52.13,0.054122119215403,"TOTAL","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,52.13
"8406","met.need.contraceptive",77.16,0.0779534693641946,"URBAN","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,77.16
"8407","met.need.contraceptive",51.73,0.055009651919293,"RURAL","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,51.73
"8408","met.need.contraceptive",37.61,0.0800796027569309,"POOREST","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,37.61
"8409","met.need.contraceptive",49.14,0.0831063479850498,"POORER","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,49.14
"8410","met.need.contraceptive",63.93,0.0724013125617347,"MIDDLE","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,63.93
"8411","met.need.contraceptive",62.67,0.0883787130323081,"RICHER","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,62.67
"8412","met.need.contraceptive",68.61,0.168510441700311,"RICHEST","2015","DHS","NYARUGURU",2,"Met Need for Contraceptive",17,68.61
"8413","skilled.delivery",81.63,0.0647288826851724,"TOTAL","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,81.63
"8414","skilled.delivery",80.19,0.0683660997712261,"MALE","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,80.19
"8415","skilled.delivery",83.3,0.0644202382361134,"FEMALE","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,83.3
"8416","skilled.delivery",93,0.0468922265209679,"URBAN","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,93
"8417","skilled.delivery",81.45,0.0657218601995071,"RURAL","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,81.45
"8418","skilled.delivery",73.71,0.0985090462276718,"POOREST","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,73.71
"8419","skilled.delivery",88.26,0.0616865579928937,"POORER","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,88.26
"8420","skilled.delivery",78.33,0.0698006725849227,"MIDDLE","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,78.33
"8421","skilled.delivery",89.78,0.0671737415423151,"RICHER","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,89.78
"8422","skilled.delivery",100,0,"RICHEST","2015","DHS","NYARUGURU",2,"Skilled Individual at Delivery of Child",NA,100
"8423","mal.nourished.children",45.96,0.0415333884612487,"TOTAL","2015","DHS","RUBAVU",1,"Under 5 Malnutrition",3,54.04
"8424","mal.nourished.children",48.19,0.0617935053282478,"MALE","2015","DHS","RUBAVU",1,"Under 5 Malnutrition",3,51.81
"8425","mal.nourished.children",43.62,0.0498349218300206,"FEMALE","2015","DHS","RUBAVU",1,"Under 5 Malnutrition",3,56.38
